Ziffer,Text
24.5260," Versorgung distale Femurfraktur, ohne Gelenkbeteiligung, offene Reposition, Fixateur externe "
24.5270," Versorgung distale Femurfraktur, ohne Gelenkbeteiligung, offene Reposition, Verbundosteosynthese "
24.5280," Versorgung distale Femurfraktur, mit Gelenkbeteiligung, geschlossene Reposition, ohne Extension "
24.5290," Versorgung distale Femurfraktur, mit Gelenkbeteiligung, geschlossene Reposition, mit Extension "
24.5300," Versorgung distale Femurfraktur, mit Gelenkbeteiligung, offene Reposition, Platte/Schraube/Spickdraht "
24.5310," Versorgung distale Femurfraktur, mit Gelenkbeteiligung, offene Reposition, Fixateur externe "
24.5320," Versorgung distale Femurfraktur, mit Gelenkbeteiligung, offene Reposition, Verbundosteosynthese "
24.5330," Versorgung Fehlstellung/Pseudarthrose nach distaler Femurfraktur, als alleinige Leistung "
24.5340, Korrekturversorgung nach Fehlwachstum einer distalen Femurepiphysenfraktur 
24.5350, Entfernung des Osteosynthesematerials nach distaler Femurfraktur 
24.5410," Osteotomie Trochanter maior, mit Transfer, als alleinige Leistung "
24.5420," Osteotomie Schenkelhals, als alleinige Leistung "
24.5430," Osteotomie, intratrochanter/subtrochanter, als alleinige Leistung "
24.5440," Korrektur-Osteotomie des Femur (Schaft/suprakondylär), jede Methode, als alleinige Leistung "
24.5450," Korrektur-Osteotomie der proximalen Tibia vor oder nach Epiphysenschluss, als alleinige Leistung "
24.5460," + Fibulakopf-Osteotomie, jeder Zugang "
24.5470," Epiphysiodese am distalen Femur oder an der proximalen Tibia, pro Epiphyse, als alleinige Leistung "
24.5480," Arthroplastik des/der Tibiaplateaus/Femurkondylen, als alleinige Leistung "
24.5490," Entfernung extraartikulärer Exostose(n) Femur/Knie/Tibia proximal, als alleinige Leistung "
24.5500," Resektion eines Knochentumors/chronisch osteomyelitischen Herdes Femur/Knie/Tibia proximal, ohne Gelenkbeteiligung "
24.5510, + Zuschlag bei malignem Tumor bei Resektion eines Knochentumors Femur/Knie/Tibia proximal 
24.5520, + Prothetischer Ersatz mittels Kniegelenkprothese bei Resektion eines Knochentumors Femur/Knie/Tibia proximal 
24.5530," Resektion eines Knochentumors/chronisch osteomyelitischen Herdes Femur/Knie/Tibia proximal, bei Gelenkbeteiligung "
24.5540," Dekompressive Fasziotomie Oberschenkel oder Unterschenkel/Versorgung bei Muskelhernie(n), eine Loge, als alleinige Leistung "
24.5550," Dekompressive Fasziotomie Oberschenkel oder Unterschenkel/Versorgung bei Muskelhernie(n), mehrere Logen pro Seite, als alleinige Leistung "
24.5610, Arthroskopie Kniegelenk 
24.5615," + Resektion einer Gelenkzyste/Sehnenzyste/tiefen oder oberflächlichen Bursa im Kniegelenkbereich, als Zuschlagsleistung "
24.5620, + Entfernung freier Gelenkkörper bei Arthroskopie Knie 
24.5630, + Plicaresektion bei Arthroskopie Knie 
24.5640, + Synoviektomie subtotal bei Arthrose bei Arthroskopie Knie 
24.5650, + Synoviektomie subtotal bei {pcP}/postinfektiös bei Arthroskopie Knie 
24.5660, + Retinakulumspaltung (lateral release) bei Arthroskopie Knie 
24.5670," + Retinakulumnaht bei Arthroskopie Knie, jede Methode "
24.5680, + Osteophytenabtragung u/o Notch-Plastik bei Arthroskopie Knie 
24.5690, + Anlegen einer Spüldrainage bei Arthroskopie Knie 
24.5700, + Meniskustoilette bei Arthroskopie Knie 
24.5710," + Resektion Meniscus medialis/Meniscus lateralis, partiell/total, bei Arthroskopie Knie, pro Meniskus "
24.5720," + Resektion diskoider Meniscus medialis/Meniscus lateralis/Meniskusganglion, partiell/total bei Arthroskopie Knie "
24.5730, + Naht Meniscus medialis/Meniscus lateralis bei Arthroskopie Knie 
24.5735, + Mikrofrakturierung oder Pridie-Bohrung(en) 
24.5740," + Versorgung bei Osteochondrosis dissecans bei Arthroskopie Knie, Fixation des Dissekates "
24.5750, + plastische Versorgung bei Osteochondrosis dissecans bei Arthroskopie Knie 
24.5760, + Versorgung Ruptur des vorderen Kreuzbandes bei Arthroskopie mittels Naht u/o transossärer Reinsertion 
24.5770," + Versorgung Ruptur des vorderen Kreuzbandes mittels Naht u/o transossärer Reinsertion sowie Augmentationsplastik bei Arthroskopie Knie, jede Methode "
24.5780," + Versorgung Ruptur des vorderen Kreuzbandes mittels autoplastischem Ersatz bei Arthroskopie Knie, jede Methode "
24.5790," + Versorgung Ruptur des vorderen Kreuzbandes mittels alloplastischem Ersatz bei Arthroskopie Knie, jede Methode "
24.5800, + Versorgung Ruptur hinteres Kreuzband mittels Naht u/o transossärer Reinsertion am femoralen Ursprung bei Arthroskopie Knie 
24.5810," + Versorgung Ruptur hinteres Kreuzband mit. Naht u/o transossäre Reinsertion am femoralen Ursprung sowie Augmentationsplastik bei Arthroskopie Knie, jede Methode "
24.5820, + Versorgung Ruptur hinteres Kreuzband mittels autoplastischem Ersatz bei Arthroskopie Knie 
24.5830, + Versorgung Ruptur hinteres Kreuzband mittels alloplastischem Ersatz bei Arthroskopie Knie 
24.5840," + Zuschlag für tibiale Fixation bei Versorgung Ruptur hinteres Kreuzband bei Arthroskopie Knie, jede Methode "
24.5850, + Versorgung Tibiakopffraktur bei Arthroskopie Knie mittels Osteosynthese 
24.5860, + Entfernung des Osteosynthesematerials bei Arthroskopie Knie 
24.5910, Arthrotomie Kniegelenk 
24.5920, + Entfernung freier Gelenkkörper bei Arthrotomie Kniegelenk 
24.5930, + laterale Retinakulumspaltung (lateral release) bei Arthrotomie des Kniegelenks 
24.5940, + Plicaresektion bei Arthrotomie Kniegelenk 
24.5950," + Synoviektomie bei Arthrotomie Kniegelenk bei Arthrose, subtotal "
24.5960," + Synoviektomie bei Arthrotomie Kniegelenk bei {pcP}/postinfektiös, subtotal "
24.5970, + Anlegen einer Spüldrainage bei Arthrotomie Kniegelenk 
24.5980, + Osteophytenabtragung u/o Notch-Plastik bei Arthrotomie Kniegelenk 
24.5990," + Resektion eines Meniscus medialis/Meniscus lateralis, partiell/total, bei Arthrotomie Kniegelenk, pro Meniskus "
24.6000," + Naht Meniscus medialis/Meniscus lateralis bei Arthrotomie Kniegelenk, pro Meniskus "
24.6010," + Versorgung bei Osteochondrosis dissecans bei Arthrotomie Kniegelenk, Fixation des Dissekates "
24.6020, + plastische Versorgung bei Osteochondrosis dissecans bei Arthrotomie Kniegelenk 
24.6030," + Versorgung Ruptur des vorderen Kreuzbandes bei Arthrotomie Kniegelenk, Naht u/o transossäre Reinsertion "
24.6040," + Versorgung Ruptur des vorderen Kreuzbandes bei Arthrotomie Kniegelenk, Naht u/o transossäre Reinsertion sowie Augmentationsplastik, jede Methode "
24.6050, + Versorgung Ruptur des vorderen Kreuzbandes mittels autoplastischem Ersatz bei Arthrotomie Kniegelenk 
24.6060, + Versorgung Ruptur des vorderen Kreuzbandes mittels alloplastischem Ersatz bei Arthrotomie Kniegelenk 
24.6070, + Versorgung Ruptur des hinteren Kreuzbandes bei Arthrotomie Kniegelenk Naht/transossäre Reinsertion am femoralen Ursprung 
24.6080," + Versorgung Ruptur des hinteren Kreuzbandes bei arthrotischem Kniegelenk, Naht/transossäre Reinsertion am femoralen Ursprung sowie Augmentationsplastik, jede Methode "
24.6090, + Versorgung Ruptur des hinteren Kreuzbandes mittels autoplastischem Ersatz bei Arthrotomie Kniegelenk 
24.6100, + Versorgung Ruptur des hinteren Kreuzbandes mittels alloplastischem Ersatz bei Arthrotomie Kniegelenk 
24.6110, + Zuschlag für tibiale Fixation bei Versorgung Ruptur hinteres Kreuzband bei Arthrotomie Kniegelenk 
24.6120, + Naht des medialen Kapselbandapparates bei Arthrotomie Kniegelenk 
24.6130, + Naht des lateralen Kapselbandapparates bei Arthrotomie Kniegelenk 
24.6140," + Extraartikuläre Bandplastik, autolog/alloplastisch, medialer Kapselbandapparat bei Arthrotomie Kniegelenk, jede Methode "
24.6150," + Extraartikuläre Bandplastik, autolog/alloplastisch, lateraler Kapselbandapparat bei Arthrotomie Kniegelenk, jede Methode "
24.6210," Knieteilendoprothese, unikondylär "
24.6220," Knieteilendoprothese, bikondylär "
24.6230, Knietotalendoprothese 
24.6240," Wechsel einer Knieteilendoprothese, unikondylär "
24.6250," Wechsel einer Knieteilendoprothese, bikondylär "
24.6260, Wechsel einer Knietotalendoprothese 
24.6270, Einbau einer Patellaprothese bei Arthroplastik Kniegelenk 
24.6280, Entfernung einer Kniegelenkprothese ohne Ersatz 
24.6290, + Arthrodese des Kniegelenks nach Entfernung einer Kniegelenkprothese ohne Ersatz 
24.6310," Naht der Quadrizepssehne, als alleinige Leistung "
24.6320," Naht der Patellarsehne, als alleinige Leistung "
24.6330," Plastische Versorgung Quadrizepssehne, als alleinige Leistung "
24.6340," Plastische Versorgung Patellarsehne, als alleinige Leistung "
24.6350," Patellektomie, total, als alleinige Leistung "
24.6360," Patellektomie, partiell, als alleinige Leistung "
24.6370," Arthroplastik der Patella, ohne Prothese, als alleinige Leistung "
24.6380," Arthroplastik der Patella, mit Prothese, als alleinige Leistung "
24.6390," Versorgung Patellafraktur, Schraube/Klammer/Cerclage/Spickdraht "
24.6400, Versorgung Patellafraktur mittels partieller oder totaler Patellektomie 
24.6410," Versorgung Fehlstellung/Pseudarthrose nach Patellafraktur, als alleinige Leistung "
24.6420, Entfernung des Osteosynthesematerials nach Patellafraktur 
24.6430, Reposition bei Patellaluxation 
24.6440," Versorgung einer rezidivierenden u/o habituellen Patellaluxation, Weichteilplastiken, jede Methode "
24.6450," Erweiterungsplastik des lateralen Retinakulums, als alleinige Leistung "
24.6460," Versorgung einer rezidivierenden u/o habituellen Patellaluxation, Verlagerung Tuberositas "
24.6470," Versorgung einer rezidivierenden u/o habituellen Patellaluxation, korrigierende Osteotomie des femoropatellären Gleitlagers, jede Methode "
24.6510," Resektion einer Bursa im Kniegelenkbereich, oberflächlich, als alleinige Leistung "
24.6520," Resektion einer Gelenkzyste/Sehnenzyste/tiefen Bursa im Kniegelenkbereich, als alleinige Leistung "
24.6530," Revision und Drainage bei infektiöser Arthritis/Ostitis im Kniegelenkbereich, als alleinige Leistung "
24.6540," Versorgung einer Kniegelenkluxation, geschlossene Reposition "
24.6550," Arthrodese Kniegelenk, jede Methode "
24.6610," Versorgung bei Tibiakopffraktur (Plateau), offene Reposition, unikondylär "
24.6630," + Kapselbandrekonstruktion bei Versorgung Plateaufraktur Tibiakopf, medial u/o lateral, jede Methode "
24.6640," Versorgung bei Tibiakopffraktur (Plateau), offene Reposition, bikondylär "
24.6660," Versorgung Fehlstellung/Pseudarthrose nach Tibiakopffraktur, als alleinige Leistung "
24.6670, Entfernung des Osteosynthesematerials nach Tibiakopffraktur 
24.6680," Versorgung Tibiaschaftfraktur, geschlossene Reposition "
24.6690," Versorgung Tibiaschaftfraktur, geschlossene Reposition und Extension "
24.6700," Versorgung Tibiaschaftfraktur, offene Reposition, Platte/Schraube/Cerclage "
24.6710," Versorgung Tibiaschaftfraktur, offene Reposition, äusserer Schienung "
24.6720," Versorgung Tibiaschaftfraktur, offene Reposition, innerer Schienung "
24.6730," Versorgung Tibiaschaftfraktur, offene Reposition, Verbundosteosynthese "
24.6740," Versorgung Fehlstellung/Pseudarthrose nach Tibiaschaftfraktur, als alleinige Leistung "
24.6750, Entfernung des Osteosynthesematerials nach Tibiaschaftfraktur 
24.6760," Versorgung Fibulaschaftfraktur, offene Reposition, Platte/Schraube/Cerclage "
24.6770," Versorgung Fibulaschaftfraktur, offene Reposition, innere Schienung "
24.6780," Versorgung Fehlstellung/Pseudarthrose nach Fibulaschaftfraktur/Fibula-Osteotomie, als alleinige Leistung "
24.6790, Entfernung des Osteosynthesematerials nach Fibulaschaftfraktur 
24.6800," Versorgung Tibiaschaftfraktur und Fibulaschaftfraktur (Unterschenkelfraktur), geschlossene Reposition "
24.6810," Versorgung Tibiaschaftfraktur und Fibulaschaftfraktur (Unterschenkelfraktur), geschlossene Reposition und Extension "
24.6820," Versorgung Tibiaschaftfraktur und Fibulaschaftfraktur (Unterschenkelfraktur), offene Reposition, äussere Schienung "
24.6830," Versorgung Tibiaschaftfraktur und Fibulaschaftfraktur (Unterschenkelfraktur), offene Reposition, Platte/Schraube/Cerclage/innere Schienung "
24.6840," Versorgung Fehlstellung/Pseudarthrose nach Tibiaschaftfraktur und Fibulaschaftfraktur (Unterschenkelfraktur), als alleinige Leistung "
24.6850, Entfernung des Osteosynthesematerials nach Tibiaschaftfraktur und Fibulaschaftfraktur (Unterschenkelfraktur) 
24.6860," Versorgung distale, intraartikuläre Tibiafraktur, sog. Pilonfraktur, geschlossene Reposition "
24.6870," Versorgung distale, intraartikuläre Tibiafraktur, sog. Pilonfraktur, geschlossene Reposition und Extension "
24.6880," Versorgung distale, intraartikuläre Tibiafraktur, sog. Pilonfraktur, offene Reposition, Platte/Schraube/Cerclage "
24.6890," Versorgung distale, intraartikuläre Tibiafraktur, sog. Pilonfraktur, offene Reposition, äussere Schienung (Fixateur externe) "
24.6900," Versorgung Fehlstellung/Pseudarthrose nach distaler, intraartikulärer Tibiafraktur, sog. Pilonfraktur, als alleinige Leistung "
24.6910," Entfernung des Osteosynthesematerials nach distaler, intraartikulärer Tibiafraktur, sog. Pilonfraktur "
24.7010," Korrektur-Osteotomie am Unterschenkelschaft, Fibula "
24.7020," Korrektur-Osteotomie am Unterschenkelschaft, Tibia "
24.7030," Korrektur-Osteotomie am Unterschenkelschaft, Fibula und Tibia "
24.7040," Korrektur-Osteotomie distaler Unterschenkel, Fibula, vor/nach Epiphysenschluss, als alleinige Leistung "
24.7050," Korrektur-Osteotomie distaler Unterschenkel, Tibia, vor/nach Epiphysenschluss, als alleinige Leistung "
24.7060," Korrektur-Osteotomie distaler Unterschenkel, Fibula und Tibia, vor/nach Epiphysenschluss, als alleinige Leistung "
24.7070," Osteoplastische operative Versorgungen am Unterschenkel, Verlängerung bzw. Korrektur bei kongenitaler Fehlstellung/Pseudarthrose, als alleinige Leistung "
24.7080," Epiphysiodese distale/proximale Tibia und Fibula, pro Epiphyse, als alleinige Leistung "
24.7110," Verschluss Fasziendefekt am Unterschenkel, eine oder mehrere Faszien, als alleinige Leistung "
24.7120," Tenotomie der Achillessehne, jede Methode, als alleinige Leistung "
24.7130," Naht u/o Plastik der Achillessehne, jede Methode, als alleinige Leistung "
24.7140," Tenolyse Achillessehne, als alleinige Leistung "
24.7150," Sehnennaht am Unterschenkel, erste Sehne, als alleinige Leistung "
24.7160," + Sehnennaht am Unterschenkel, jede weitere Sehne, durch den gleichen Zugang "
24.7170," Tenolyse von Sehnen am Unterschenkel, eine oder mehrere Sehne(n), als alleinige Leistung "
24.7180," Versorgung bei luxierender Peronealsehne(n), offen, jede Methode, als alleinige Leistung "
24.7190," Sehnentransplantation/Sehnentransfer, Unterschenkelextensoren in Mittelfuss, oberflächlich, erste Sehne "
24.7200," + Sehnentransplantation/Sehnentransfer, Unterschenkelextensoren in Mittelfuss, oberflächlich, jede weitere Sehne "
24.7210," Sehnentransplantation/Sehnentransfer Unterschenkelextensoren im Mittelfuss, tief (durch interossären Raum) erste Sehne "
24.7220," + Sehnentransplantation/Sehnentransfer Unterschenkelextensoren im Mittelfuss, tief (durch interossären Raum) jede weitere Sehne "
24.7310," Versorgung Fraktur des Malleolus medialis, geschlossene Reposition "
24.7320," Versorgung Fraktur des Malleolus medialis, offene Reposition, Platte/Schraube/Klammer/Cerclage/Spickdrähten "
24.7330," Versorgung Fehlstellung/Pseudarthrose nach Fraktur des Malleolus medialis, als alleinige Leistung "
24.7340, Entfernung des Osteosynthesematerials nach Fraktur des Malleolus medialis 
24.7350," Versorgung Fraktur des Malleolus lateralis, geschlossene Reposition "
24.7360," Versorgung Fraktur des Malleolus lateralis, offene Reposition, Osteosynthese, jede Methode "
24.7370, + Versorgung Volkmann'sche Fraktur bei Fraktur des Malleolus lateralis 
24.7380," Versorgung Fehlstellung/Pseudarthrose nach Fraktur des Malleolus lateralis, als alleinige Leistung "
24.7390, Entfernung des Osteosynthesematerials nach Fraktur des Malleolus lateralis 
24.7400," Versorgung bimalleoläre Fraktur, geschlossene Reposition "
24.7410," Versorgung bimalleoläre Fraktur, geschlossene Reposition und Extension "
24.7420," Versorgung bimalleoläre Fraktur, offene Reposition, Platte/Schraube/Klammer/Cerclage "
24.7430, + Versorgung Volkmann'sche Fraktur bei bimalleolärer Fraktur (trimalleolärer Fraktur) 
24.7440," Versorgung bimalleoläre Fraktur, offene Reposition, äussere Schienung "
24.7450," Versorgung bimalleoläre Fraktur, offene Reposition, innere Schienung "
24.7510," Versorgung Luxation/Gabelsprengung des tibiofibularen Gelenks, offen, als alleinige Leistung "
24.7520," Versorgung Luxation des oberen Sprunggelenks OSG, geschlossene Reposition "
24.7530, Versorgung Luxation des oberen Sprunggelenks OSG offene Reposition 
24.7540," Bandnaht am Sprunggelenk, lateral, jede Methode, ein oder mehrere Bänder, als alleinige Leistung "
24.7550," Bandnaht am Sprunggelenk, medial, jede Methode, ein oder mehrere Bänder, als alleinige Leistung "
